timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653601927307,187,POSTLogin,200,OK,LoginThreadGroup 1-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,54,0,0
1653601927307,54,POSTLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,54,0,0
1653601927361,51,POSTLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,51,0,0
1653601927412,82,POSTLogin-2,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601927457,58,GetAllBugPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,27440,336,1,3,http://localhost/view_all_bug_page.php,57,0,0
1653601927335,184,POSTLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,53,0,0
1653601927335,53,POSTLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,53,0,0
1653601927388,50,POSTLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,50,0,0
1653601927438,81,POSTLogin-2,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601927516,65,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,19710,328,1,3,http://localhost/view.php?id=2,65,0,0
1653601927582,52,POSTBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,8893,507,1,3,http://localhost/bug_change_status_page.php,52,0,0
1653601927494,239,POSTPassword,200,OK,LoginThreadGroup 1-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,54,0,0
1653601927494,54,POSTPassword-0,302,Found,LoginThreadGroup 1-1,text,true,,838,430,1,3,http://localhost/login.php,54,0,0
1653601927548,53,POSTPassword-1,302,Found,LoginThreadGroup 1-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,53,0,0
1653601927601,53,POSTPassword-2,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,53,0,0
1653601927654,79,POSTPassword-3,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,78,0,0
1653601927519,234,POSTPassword,200,OK,CreateIssueThreadGroup 2-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,52,0,0
1653601927519,52,POSTPassword-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,430,1,3,http://localhost/login.php,52,0,0
1653601927571,52,POSTPassword-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,52,0,0
1653601927623,51,POSTPassword-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,51,0,0
1653601927674,79,POSTPassword-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,79,0,0
1653601927635,126,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,29973,646,1,3,http://localhost/my_view_page.php,49,0,0
1653601927635,49,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,315,1,3,http://localhost/,49,0,0
1653601927684,77,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,29329,331,1,3,http://localhost/my_view_page.php,77,0,0
1653601927753,54,GetReportBugPage,200,OK,CreateIssueThreadGroup 2-1,text,true,,17052,288,1,3,http://localhost/bug_report_page.php,54,0,0
1653601927733,139,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,32613,554,1,3,http://localhost/my_view_page.php,50,0,0
1653601927733,50,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,644,269,1,3,http://localhost/,50,0,0
1653601927783,89,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,88,0,0
1653601927808,64,POSTBugReport,200,OK,CreateIssueThreadGroup 2-1,text,true,,9017,679,1,3,http://localhost/bug_report.php,64,0,0
1653601927762,194,POSTLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,35532,1111,1,3,http://localhost/my_view_page.php,54,0,0
1653601927762,54,POSTLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,5559,456,1,3,http://localhost/login_password_page.php,54,0,0
1653601927816,57,POSTLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,324,1,3,http://localhost/index.php,57,0,0
1653601927873,83,POSTLogin-2,200,OK,CloseIssueThreadGroup 3-1,text,true,,29329,331,1,3,http://localhost/my_view_page.php,83,0,0
1653601927872,141,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,32613,554,1,3,http://localhost/my_view_page.php,52,0,0
1653601927872,52,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,269,1,3,http://localhost/,52,0,0
1653601927924,89,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,89,0,0
1653601927872,195,POSTLogin,200,OK,LoginThreadGroup 1-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,56,0,0
1653601927872,56,POSTLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,56,0,0
1653601927928,54,POSTLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,54,0,0
1653601927982,85,POSTLogin-2,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,85,0,0
1653601927956,250,POSTPassword_reporter,200,OK,CloseIssueThreadGroup 3-1,text,true,,34088,1484,1,3,http://localhost/my_view_page.php,58,0,0
1653601927956,58,POSTPassword_reporter-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,838,476,1,3,http://localhost/login.php,58,0,0
1653601928014,54,POSTPassword_reporter-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,637,353,1,3,http://localhost/login_cookie_test.php?return=index.php,54,0,0
1653601928068,52,POSTPassword_reporter-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,324,1,3,http://localhost/index.php,52,0,0
1653601928120,86,POSTPassword_reporter-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,31969,331,1,3,http://localhost/my_view_page.php,85,0,0
1653601928014,193,POSTLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,57,0,0
1653601928014,57,POSTLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,57,0,0
1653601928071,51,POSTLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,51,0,0
1653601928123,84,POSTLogin-2,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,83,0,0
1653601928206,61,GetAllBugPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,27440,336,1,3,http://localhost/view_all_bug_page.php,60,0,0
1653601928067,249,POSTPassword,200,OK,LoginThreadGroup 1-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,56,0,0
1653601928067,56,POSTPassword-0,302,Found,LoginThreadGroup 1-1,text,true,,838,430,1,3,http://localhost/login.php,56,0,0
1653601928123,53,POSTPassword-1,302,Found,LoginThreadGroup 1-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,53,0,0
1653601928176,53,POSTPassword-2,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,53,0,0
1653601928229,87,POSTPassword-3,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,86,0,0
1653601928268,81,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,20027,328,1,3,http://localhost/view.php?id=3,81,0,0
1653601928350,52,POSTBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,8893,507,1,3,http://localhost/bug_change_status_page.php,52,0,0
1653601928207,242,POSTPassword,200,OK,CreateIssueThreadGroup 2-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,55,0,0
1653601928207,55,POSTPassword-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,430,1,3,http://localhost/login.php,55,0,0
1653601928262,53,POSTPassword-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,53,0,0
1653601928315,52,POSTPassword-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,52,0,0
1653601928367,82,POSTPassword-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601928316,133,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,32613,554,1,3,http://localhost/my_view_page.php,52,0,0
1653601928316,52,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,644,269,1,3,http://localhost/,52,0,0
1653601928368,81,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601928449,53,GetReportBugPage,200,OK,CreateIssueThreadGroup 2-1,text,true,,17052,288,1,3,http://localhost/bug_report_page.php,52,0,0
1653601928402,128,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,32613,646,1,3,http://localhost/my_view_page.php,50,0,0
1653601928402,50,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,315,1,3,http://localhost/,50,0,0
1653601928452,78,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,31969,331,1,3,http://localhost/my_view_page.php,77,0,0
1653601928502,59,POSTBugReport,200,OK,CreateIssueThreadGroup 2-1,text,true,,9017,679,1,3,http://localhost/bug_report.php,59,0,0
1653601928449,187,POSTLogin,200,OK,LoginThreadGroup 1-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,52,0,0
1653601928449,52,POSTLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,52,0,0
1653601928501,51,POSTLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,51,0,0
1653601928552,84,POSTLogin-2,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,84,0,0
1653601928561,134,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,32613,554,1,3,http://localhost/my_view_page.php,54,0,0
1653601928561,54,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,269,1,3,http://localhost/,54,0,0
1653601928615,80,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601928530,186,POSTLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,38181,1114,1,3,http://localhost/my_view_page.php,55,0,0
1653601928530,55,POSTLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,5568,459,1,3,http://localhost/login_password_page.php,55,0,0
1653601928585,52,POSTLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,324,1,3,http://localhost/index.php,52,0,0
1653601928637,79,POSTLogin-2,200,OK,CloseIssueThreadGroup 3-1,text,true,,31969,331,1,3,http://localhost/my_view_page.php,78,0,0
1653601928637,234,POSTPassword,200,OK,LoginThreadGroup 1-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,52,0,0
1653601928637,52,POSTPassword-0,302,Found,LoginThreadGroup 1-1,text,true,,838,430,1,3,http://localhost/login.php,52,0,0
1653601928689,51,POSTPassword-1,302,Found,LoginThreadGroup 1-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,51,0,0
1653601928740,50,POSTPassword-2,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,50,0,0
1653601928790,81,POSTPassword-3,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601928695,190,POSTLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,53,0,0
1653601928695,53,POSTLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,53,0,0
1653601928748,50,POSTLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,50,0,0
1653601928798,87,POSTLogin-2,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,86,0,0
1653601928716,245,POSTPassword_developer,200,OK,CloseIssueThreadGroup 3-1,text,true,,34909,1487,1,3,http://localhost/my_view_page.php,54,0,0
1653601928716,54,POSTPassword_developer-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,838,479,1,3,http://localhost/login.php,54,0,0
1653601928770,50,POSTPassword_developer-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,637,353,1,3,http://localhost/login_cookie_test.php?return=index.php,50,0,0
1653601928820,55,POSTPassword_developer-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,324,1,3,http://localhost/index.php,55,0,0
1653601928876,85,POSTPassword_developer-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,32790,331,1,3,http://localhost/my_view_page.php,85,0,0
1653601928871,135,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,32613,554,1,3,http://localhost/my_view_page.php,51,0,0
1653601928871,51,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,644,269,1,3,http://localhost/,51,0,0
1653601928923,83,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,82,0,0
1653601928962,61,GetAllBugPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,28959,336,1,3,http://localhost/view_all_bug_page.php,61,0,0
1653601929024,69,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,25490,328,1,3,http://localhost/view.php?id=2,69,0,0
1653601928885,238,POSTPassword,200,OK,CreateIssueThreadGroup 2-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,54,0,0
1653601928885,54,POSTPassword-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,430,1,3,http://localhost/login.php,54,0,0
1653601928939,51,POSTPassword-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,51,0,0
1653601928990,51,POSTPassword-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,51,0,0
1653601929041,82,POSTPassword-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601929093,56,POSTBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,8904,540,1,3,http://localhost/bug_change_status_page.php,55,0,0
1653601929123,54,GetReportBugPage,200,OK,CreateIssueThreadGroup 2-1,text,true,,17052,288,1,3,http://localhost/bug_report_page.php,53,0,0
1653601929006,186,POSTLogin,200,OK,LoginThreadGroup 1-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,53,0,0
1653601929006,53,POSTLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,53,0,0
1653601929059,52,POSTLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,52,0,0
1653601929111,81,POSTLogin-2,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601929177,60,POSTBugReport,200,OK,CreateIssueThreadGroup 2-1,text,true,,9016,679,1,3,http://localhost/bug_report.php,60,0,0
1653601929149,142,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,33433,646,1,3,http://localhost/my_view_page.php,50,0,0
1653601929149,50,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,315,1,3,http://localhost/,50,0,0
1653601929199,92,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,32789,331,1,3,http://localhost/my_view_page.php,91,0,0
1653601929238,144,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,32611,554,1,3,http://localhost/my_view_page.php,62,0,0
1653601929238,62,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,643,269,1,3,http://localhost/,62,0,0
1653601929300,82,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,31968,285,1,3,http://localhost/my_view_page.php,82,0,0
1653601929192,250,POSTPassword,200,OK,LoginThreadGroup 1-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,63,0,0
1653601929192,63,POSTPassword-0,302,Found,LoginThreadGroup 1-1,text,true,,838,430,1,3,http://localhost/login.php,63,0,0
1653601929255,53,POSTPassword-1,302,Found,LoginThreadGroup 1-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,53,0,0
1653601929308,53,POSTPassword-2,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,53,0,0
1653601929361,81,POSTPassword-3,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601929291,188,POSTLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,38990,1111,1,3,http://localhost/my_view_page.php,55,0,0
1653601929291,55,POSTLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,5558,456,1,3,http://localhost/login_password_page.php,55,0,0
1653601929346,52,POSTLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,643,324,1,3,http://localhost/index.php,52,0,0
1653601929398,81,POSTLogin-2,200,OK,CloseIssueThreadGroup 3-1,text,true,,32789,331,1,3,http://localhost/my_view_page.php,81,0,0
1653601929382,192,POSTLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,38169,973,1,3,http://localhost/my_view_page.php,54,0,0
1653601929382,54,POSTLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,5558,410,1,3,http://localhost/login_password_page.php,54,0,0
1653601929436,50,POSTLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,643,278,1,3,http://localhost/index.php,50,0,0
1653601929486,88,POSTLogin-2,200,OK,CreateIssueThreadGroup 2-1,text,true,,31968,285,1,3,http://localhost/my_view_page.php,87,0,0
1653601929442,133,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,32612,554,1,3,http://localhost/my_view_page.php,50,0,0
1653601929442,50,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,644,269,1,3,http://localhost/,50,0,0
1653601929492,83,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,31968,285,1,3,http://localhost/my_view_page.php,82,0,0
1653601929479,243,POSTPassword_reporter,200,OK,CloseIssueThreadGroup 3-1,text,true,,31444,1486,1,3,http://localhost/my_view_page.php,58,0,0
1653601929479,58,POSTPassword_reporter-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,837,478,1,3,http://localhost/login.php,58,0,0
1653601929537,51,POSTPassword_reporter-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,636,353,1,3,http://localhost/login_cookie_test.php?return=index.php,51,0,0
1653601929589,49,POSTPassword_reporter-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,643,324,1,3,http://localhost/index.php,49,0,0
1653601929639,83,POSTPassword_reporter-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,29328,331,1,3,http://localhost/my_view_page.php,82,0,0
1653601929575,182,POSTLogin,200,OK,LoginThreadGroup 1-1,text,true,,38169,973,1,3,http://localhost/my_view_page.php,52,0,0
1653601929575,52,POSTLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,5558,410,1,3,http://localhost/login_password_page.php,52,0,0
1653601929627,49,POSTLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,643,278,1,3,http://localhost/index.php,49,0,0
1653601929676,81,POSTLogin-2,200,OK,LoginThreadGroup 1-1,text,true,,31968,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601929722,59,GetAllBugPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,27439,336,1,3,http://localhost/view_all_bug_page.php,58,0,0
1653601929574,239,POSTPassword,200,OK,CreateIssueThreadGroup 2-1,text,true,,34049,1300,1,3,http://localhost/my_view_page.php,54,0,0
1653601929574,54,POSTPassword-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,837,430,1,3,http://localhost/login.php,54,0,0
1653601929628,54,POSTPassword-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,636,307,1,3,http://localhost/login_cookie_test.php?return=index.php,54,0,0
1653601929682,50,POSTPassword-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,643,278,1,3,http://localhost/index.php,50,0,0
1653601929733,80,POSTPassword-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,31933,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601929782,67,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,19761,328,1,3,http://localhost/view.php?id=3,67,0,0
1653601929813,55,GetReportBugPage,200,OK,CreateIssueThreadGroup 2-1,text,true,,17053,288,1,3,http://localhost/bug_report_page.php,54,0,1
1653601929849,54,POSTBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,8894,507,1,3,http://localhost/bug_change_status_page.php,54,0,1
1653601929868,60,POSTBugReport,200,OK,CreateIssueThreadGroup 2-1,text,true,,9017,679,1,3,http://localhost/bug_report.php,60,0,0
1653601929757,233,POSTPassword,200,OK,LoginThreadGroup 1-1,text,true,,34084,1300,1,3,http://localhost/my_view_page.php,52,0,0
1653601929757,52,POSTPassword-0,302,Found,LoginThreadGroup 1-1,text,true,,837,430,1,3,http://localhost/login.php,52,0,0
1653601929809,52,POSTPassword-1,302,Found,LoginThreadGroup 1-1,text,true,,636,307,1,3,http://localhost/login_cookie_test.php?return=index.php,52,0,0
1653601929861,51,POSTPassword-2,302,Found,LoginThreadGroup 1-1,text,true,,643,278,1,3,http://localhost/index.php,51,0,0
1653601929912,78,POSTPassword-3,200,OK,LoginThreadGroup 1-1,text,true,,31968,285,1,3,http://localhost/my_view_page.php,78,0,0
1653601929904,130,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,29973,646,1,3,http://localhost/my_view_page.php,49,0,0
1653601929904,49,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,315,1,3,http://localhost/,49,0,0
1653601929953,81,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,29329,331,1,3,http://localhost/my_view_page.php,81,0,0
1653601929928,131,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,32613,554,1,3,http://localhost/my_view_page.php,50,0,0
1653601929928,50,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,269,1,3,http://localhost/,50,0,0
1653601929978,81,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601929991,137,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,32576,554,1,3,http://localhost/my_view_page.php,50,0,0
1653601929991,50,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,643,269,1,3,http://localhost/,50,0,0
1653601930041,87,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,31933,285,1,3,http://localhost/my_view_page.php,86,0,0
1653601930035,184,POSTLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,35532,1111,1,3,http://localhost/my_view_page.php,53,0,0
1653601930035,53,POSTLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,5559,456,1,3,http://localhost/login_password_page.php,53,0,0
1653601930088,52,POSTLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,324,1,3,http://localhost/index.php,52,0,0
1653601930140,79,POSTLogin-2,200,OK,CloseIssueThreadGroup 3-1,text,true,,29329,331,1,3,http://localhost/my_view_page.php,78,0,0
1653601930059,196,POSTLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,38172,973,1,3,http://localhost/my_view_page.php,61,0,0
1653601930059,61,POSTLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,5559,410,1,3,http://localhost/login_password_page.php,61,0,0
1653601930120,50,POSTLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,50,0,0
1653601930170,85,POSTLogin-2,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,84,0,0
1653601930128,190,POSTLogin,200,OK,LoginThreadGroup 1-1,text,true,,38173,973,1,3,http://localhost/my_view_page.php,53,0,0
1653601930128,53,POSTLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,5560,410,1,3,http://localhost/login_password_page.php,53,0,0
1653601930181,55,POSTLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,55,0,0
1653601930236,82,POSTLogin-2,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601930219,235,POSTPassword_reporter,200,OK,CloseIssueThreadGroup 3-1,text,true,,34088,1484,1,3,http://localhost/my_view_page.php,55,0,0
1653601930219,55,POSTPassword_reporter-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,838,476,1,3,http://localhost/login.php,55,0,0
1653601930274,52,POSTPassword_reporter-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,637,353,1,3,http://localhost/login_cookie_test.php?return=index.php,52,0,0
1653601930326,51,POSTPassword_reporter-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,324,1,3,http://localhost/index.php,51,0,0
1653601930377,77,POSTPassword_reporter-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,31969,331,1,3,http://localhost/my_view_page.php,77,0,0
1653601930255,235,POSTPassword,200,OK,CreateIssueThreadGroup 2-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,53,0,0
1653601930255,53,POSTPassword-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,430,1,3,http://localhost/login.php,53,0,0
1653601930308,51,POSTPassword-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,51,0,0
1653601930359,50,POSTPassword-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,278,1,3,http://localhost/index.php,50,0,0
1653601930409,81,POSTPassword-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,81,0,0
1653601930455,57,GetAllBugPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,27440,336,1,3,http://localhost/view_all_bug_page.php,57,0,0
1653601930490,55,GetReportBugPage,200,OK,CreateIssueThreadGroup 2-1,text,true,,17052,288,1,3,http://localhost/bug_report_page.php,54,0,0
1653601930318,235,POSTPassword,200,OK,LoginThreadGroup 1-1,text,true,,34088,1300,1,3,http://localhost/my_view_page.php,54,0,0
1653601930318,54,POSTPassword-0,302,Found,LoginThreadGroup 1-1,text,true,,838,430,1,3,http://localhost/login.php,54,0,0
1653601930372,49,POSTPassword-1,302,Found,LoginThreadGroup 1-1,text,true,,637,307,1,3,http://localhost/login_cookie_test.php?return=index.php,49,0,0
1653601930421,52,POSTPassword-2,302,Found,LoginThreadGroup 1-1,text,true,,644,278,1,3,http://localhost/index.php,52,0,0
1653601930473,80,POSTPassword-3,200,OK,LoginThreadGroup 1-1,text,true,,31969,285,1,3,http://localhost/my_view_page.php,80,0,0
1653601930513,65,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,19940,328,1,3,http://localhost/view.php?id=6,65,0,0
